arrival_time,length,ram_req,bw_req,task_id
945,1109,2048,868,1152
306,2308,512,1960,1153
489,4202,1024,1153,1154
736,4733,512,393,1155
236,3616,4096,1161,1156
753,760,4096,1177,1157
390,4288,256,356,1158
241,3604,1024,1997,1159
254,1414,2048,441,1160
907,1921,512,275,1161
769,1700,256,1981,1162
458,3801,2048,1192,1163
906,1893,4096,1492,1164
436,2661,512,1443,1165
481,1960,256,1161,1166
759,1021,256,849,1167
623,1682,256,1786,1168
409,4103,2048,1390,1169
519,2065,512,1047,1170
592,3707,4096,1136,1171
374,1655,512,1615,1172
750,2732,512,1002,1173
449,1235,2048,92,1174
613,1437,4096,590,1175
69,4107,1024,793,1176
435,4010,2048,295,1177
763,4529,256,167,1178
671,4299,2048,1775,1179
196,4922,1024,1419,1180
754,810,2048,1182,1181
430,2686,2048,1137,1182
833,3335,4096,989,1183
575,1096,256,1644,1184
231,3551,2048,675,1185
520,3467,512,955,1186
564,1881,4096,814,1187
177,1218,256,487,1188
308,3025,256,1254,1189
814,4711,2048,228,1190
459,4043,4096,511,1191
632,3146,4096,1955,1192
840,4428,2048,1369,1193
700,2870,1024,1592,1194
135,4983,512,1501,1195
279,717,256,1379,1196
851,4396,1024,709,1197
537,4559,4096,69,1198
611,4613,2048,729,1199
722,3363,512,356,1200
876,779,256,1035,1201
101,822,256,1847,1202
48,2692,2048,1037,1203
513,2051,2048,1724,1204
450,4300,1024,1112,1205
164,1403,1024,528,1206
511,1483,2048,1905,1207
118,1296,256,456,1208
994,1614,512,1132,1209
722,3789,512,1724,1210
559,1275,2048,397,1211
528,4687,1024,230,1212
575,1574,1024,76,1213
978,4836,4096,1284,1214
858,4915,1024,517,1215
436,625,256,1880,1216
139,1183,512,1622,1217
24,2570,4096,1650,1218
810,1111,512,1434,1219
496,3225,256,596,1220
545,2446,2048,1609,1221
505,4068,1024,1452,1222
982,4738,256,1069,1223
24,2231,4096,963,1224
328,4310,2048,1386,1225
773,4303,4096,888,1226
920,2666,256,243,1227
83,2504,512,467,1228
876,1765,4096,777,1229
805,594,512,1230,1230
194,514,1024,892,1231
117,1359,256,1616,1232
687,3448,256,248,1233
753,2196,256,663,1234
959,1858,4096,1158,1235
949,2396,512,1042,1236
213,4503,512,497,1237
938,1864,256,267,1238
801,3588,4096,127,1239
852,3112,256,990,1240
794,3532,2048,1494,1241
218,1010,1024,1632,1242
272,2766,1024,989,1243
151,2494,512,960,1244
554,1431,1024,1894,1245
993,1891,4096,260,1246
418,2058,1024,1828,1247
148,1414,4096,1946,1248
568,1620,4096,1641,1249
133,1339,2048,171,1250
228,3042,2048,1537,1251
769,3340,512,1847,1252
233,3146,4096,1884,1253
641,1340,2048,592,1254
173,1447,4096,1961,1255
566,1930,256,539,1256
647,3702,1024,754,1257
181,4554,4096,935,1258
194,3200,2048,1399,1259
260,923,1024,1289,1260
949,2491,4096,278,1261
256,1104,2048,1907,1262
582,830,2048,1268,1263
119,4242,256,195,1264
119,3553,1024,516,1265
838,3860,256,206,1266
438,1192,512,1385,1267
461,2065,256,638,1268
198,4096,1024,1145,1269
323,2464,2048,379,1270
676,3633,256,94,1271
806,3629,256,1407,1272
158,3315,2048,69,1273
857,3953,2048,367,1274
501,1273,512,1309,1275
960,1340,256,346,1276
878,2791,4096,1475,1277
210,1000,4096,1142,1278
343,4281,512,1836,1279
717,3851,1024,1957,1280
328,1856,2048,1206,1281
424,2382,4096,1831,1282
274,3459,512,1881,1283
20,4974,1024,1265,1284
302,4812,512,1066,1285
638,4930,1024,1385,1286
878,3433,1024,1429,1287
829,2760,512,316,1288
112,1709,4096,1219,1289
976,1745,2048,1571,1290
906,4280,2048,575,1291
148,2623,512,1153,1292
756,3983,256,1197,1293
229,1592,1024,1107,1294
341,1177,1024,434,1295
82,1867,2048,994,1296
942,2495,1024,408,1297
964,2072,512,191,1298
62,1246,2048,1843,1299
245,2455,1024,866,1300
268,2853,4096,1957,1301
599,1139,4096,1034,1302
18,1896,4096,1236,1303
964,2501,512,1507,1304
42,1030,4096,1635,1305
107,3195,512,570,1306
392,2497,2048,1574,1307
45,3299,256,1354,1308
496,2279,2048,1442,1309
737,1145,2048,1910,1310
408,2799,512,225,1311
631,728,512,1415,1312
386,1957,2048,923,1313
399,565,256,1292,1314
325,3053,1024,1435,1315
824,3875,2048,221,1316
140,1787,2048,1274,1317
120,870,2048,628,1318
335,4387,4096,112,1319
911,1484,1024,899,1320
752,4762,4096,1461,1321
770,2786,256,1322,1322
794,3552,2048,92,1323
977,2672,4096,903,1324
931,1084,4096,961,1325
715,2386,4096,1111,1326
674,2603,256,320,1327
140,969,4096,1948,1328
445,942,4096,1316,1329
600,1931,512,1965,1330
712,2144,4096,92,1331
721,3712,2048,595,1332
390,3875,1024,574,1333
925,1079,1024,1897,1334
767,3565,4096,1687,1335
986,2728,4096,901,1336
493,2578,2048,284,1337
901,1842,256,1966,1338
363,3695,256,1165,1339
279,1694,1024,1919,1340
692,2258,512,593,1341
880,4998,2048,1736,1342
707,4123,512,1286,1343
226,1351,1024,1119,1344
21,2005,1024,414,1345
686,4118,512,425,1346
544,4057,1024,1834,1347
762,4187,512,1086,1348
685,4995,2048,730,1349
128,792,2048,1158,1350
917,2960,256,434,1351
893,781,2048,863,1352
395,1595,1024,535,1353
386,2762,512,1079,1354
811,2830,256,379,1355
3,2317,1024,1890,1356
651,3016,1024,1432,1357
768,4312,512,1428,1358
900,4539,256,1742,1359
989,4459,1024,306,1360
54,3777,2048,463,1361
553,3890,4096,1615,1362
530,2733,4096,1224,1363
969,4252,512,719,1364
826,3598,4096,1809,1365
142,2871,1024,1653,1366
966,588,2048,1588,1367
931,2106,4096,1990,1368
879,1280,512,1941,1369
828,4321,2048,1868,1370
711,791,256,1074,1371
744,3591,512,196,1372
245,3268,512,709,1373
17,981,1024,1099,1374
499,2006,2048,1343,1375
510,547,4096,847,1376
44,1974,1024,747,1377
648,3186,4096,1995,1378
567,1432,4096,662,1379
474,1068,2048,353,1380
837,898,1024,330,1381
307,4781,512,135,1382
923,4155,2048,1313,1383
860,1576,1024,684,1384
879,4485,512,1445,1385
593,926,512,1847,1386
354,2641,512,1323,1387
968,1836,2048,857,1388
951,1816,4096,1803,1389
508,954,2048,677,1390
874,3274,2048,219,1391
5,2809,256,1233,1392
819,3097,2048,1349,1393
877,4596,4096,612,1394
764,1064,4096,164,1395
825,3531,4096,329,1396
114,2408,2048,928,1397
334,3986,1024,1004,1398
609,3718,2048,1520,1399
20,2682,256,1497,1400
215,3939,1024,499,1401
537,2444,256,153,1402
781,1366,512,924,1403
275,4929,1024,227,1404
863,2844,2048,1205,1405
141,2921,4096,659,1406
587,1655,2048,1558,1407
668,3085,256,1684,1408
574,4936,2048,587,1409
9,4450,256,824,1410
825,3874,512,497,1411
280,2494,1024,152,1412
443,677,1024,360,1413
824,4507,512,1791,1414
456,962,4096,302,1415
976,655,256,1123,1416
673,2471,4096,1861,1417
817,2788,1024,1499,1418
612,822,4096,416,1419
479,4488,256,1684,1420
958,3078,256,1736,1421
274,1006,512,1545,1422
583,1376,256,200,1423
416,4719,512,1963,1424
410,3333,4096,1996,1425
928,1112,256,857,1426
221,3882,4096,1662,1427
933,3576,1024,1922,1428
996,1699,4096,351,1429
414,528,1024,1483,1430
983,2603,2048,1215,1431
597,1253,4096,1906,1432
536,1620,512,234,1433
758,2494,256,1866,1434
306,3434,512,289,1435
140,3397,2048,892,1436
346,1877,256,1013,1437
586,1743,512,425,1438
401,1328,512,1238,1439
954,3094,2048,1613,1440
173,2330,4096,617,1441
117,1962,2048,987,1442
98,2944,512,368,1443
941,643,2048,448,1444
340,1923,1024,457,1445
285,4496,4096,449,1446
100,2486,2048,1505,1447
798,2886,512,1908,1448
135,2481,512,184,1449
620,3417,1024,887,1450
481,785,1024,1010,1451
728,883,2048,1340,1452
408,519,256,1051,1453
807,4678,4096,241,1454
113,1273,256,1386,1455
235,3797,1024,61,1456
751,2006,2048,1640,1457
41,2317,4096,1841,1458
120,2163,512,988,1459
265,4683,512,548,1460
800,3123,256,98,1461
543,4516,512,882,1462
833,2493,4096,359,1463
397,2296,256,300,1464
912,719,256,706,1465
952,1677,256,155,1466
193,3872,2048,549,1467
552,4494,2048,1503,1468
406,2306,1024,1006,1469
287,1446,1024,341,1470
402,4049,2048,816,1471
850,1500,256,104,1472
206,4775,1024,1023,1473
331,4399,256,1166,1474
749,3340,4096,1138,1475
535,2870,2048,919,1476
152,2842,512,1662,1477
924,2900,512,414,1478
342,909,256,636,1479
179,3596,1024,280,1480
905,3094,1024,356,1481
932,1174,4096,444,1482
328,1593,256,1947,1483
302,2867,1024,1171,1484
124,4922,2048,515,1485
636,4898,256,883,1486
445,1546,4096,1635,1487
280,4824,4096,1467,1488
570,1931,4096,435,1489
249,1170,256,1737,1490
141,1337,2048,661,1491
1,4293,4096,1144,1492
548,677,256,1937,1493
818,4868,4096,916,1494
847,1680,256,1017,1495
696,3827,512,390,1496
445,2574,512,335,1497
684,4404,256,331,1498
155,1343,512,803,1499
170,1894,2048,979,1500
226,2118,2048,686,1501
798,2769,4096,1174,1502
942,2189,512,1722,1503
885,3270,256,708,1504
336,829,256,1043,1505
620,4314,1024,528,1506
632,2361,1024,325,1507
585,2472,1024,1723,1508
484,4292,256,978,1509
477,1388,256,1714,1510
73,3405,2048,581,1511
744,3883,2048,526,1512
306,2449,512,1589,1513
970,1184,1024,1993,1514
572,984,1024,182,1515
317,3426,2048,1529,1516
275,608,512,1840,1517
472,1529,4096,833,1518
135,3891,1024,1241,1519
555,3106,1024,591,1520
436,2212,2048,1484,1521
898,1904,4096,513,1522
111,3735,512,1382,1523
784,2966,256,1339,1524
452,4093,512,1018,1525
326,4580,2048,427,1526
850,1914,4096,1820,1527
422,3783,1024,1871,1528
646,1376,256,1385,1529
830,3266,1024,1205,1530
650,3266,4096,254,1531
753,3657,4096,1247,1532
697,2578,512,352,1533
32,3982,2048,1721,1534
997,1579,4096,1897,1535
787,2697,512,915,1536
112,2806,4096,1437,1537
633,3195,4096,1801,1538
297,787,4096,1417,1539
174,1194,4096,234,1540
360,4199,2048,1256,1541
453,1203,2048,1622,1542
231,3341,512,1763,1543
470,1480,2048,769,1544
481,2105,512,1398,1545
803,3901,2048,479,1546
718,4184,512,1997,1547
688,2043,4096,346,1548
151,2044,512,1168,1549
333,4910,256,377,1550
472,856,256,537,1551
599,4063,4096,1833,1552
213,2428,256,1464,1553
150,4032,512,490,1554
252,1630,4096,291,1555
577,3546,2048,1481,1556
547,4765,4096,1301,1557
400,4001,256,550,1558
716,4193,1024,1861,1559
406,4247,4096,1013,1560
141,2167,512,600,1561
712,1720,512,1656,1562
376,3950,512,1004,1563
266,4009,4096,438,1564
583,2935,4096,1826,1565
932,4487,256,942,1566
789,515,4096,457,1567
39,1149,1024,817,1568
110,3169,4096,1055,1569
779,3057,2048,1093,1570
304,860,2048,1983,1571
633,2173,4096,1540,1572
460,4339,256,103,1573
109,3709,256,1908,1574
27,1575,512,638,1575
461,2841,256,1272,1576
369,2445,4096,1493,1577
556,953,512,163,1578
201,4711,256,130,1579
302,3913,1024,205,1580
340,2049,1024,1912,1581
486,3985,4096,783,1582
938,1497,2048,522,1583
420,1982,256,1978,1584
201,3956,4096,349,1585
965,1547,1024,1296,1586
966,3030,512,1854,1587
327,2169,2048,985,1588
382,1730,512,425,1589
908,768,4096,1080,1590
257,1210,1024,560,1591
809,1957,512,951,1592
650,2605,256,762,1593
365,1802,1024,936,1594
56,843,2048,1290,1595
513,3436,2048,777,1596
902,3356,2048,813,1597
990,3927,256,1609,1598
70,1776,2048,1007,1599
385,1324,4096,619,1600
142,3353,4096,105,1601
796,1502,512,1810,1602
199,827,256,732,1603
400,4269,256,802,1604
29,523,4096,81,1605
986,1054,1024,1379,1606
401,1293,1024,1917,1607
201,4477,256,242,1608
690,790,512,1858,1609
6,1972,256,651,1610
942,3106,1024,1739,1611
508,722,256,635,1612
447,1687,2048,1383,1613
516,2720,4096,1947,1614
12,4762,256,1803,1615
912,4236,2048,1207,1616
24,1055,256,1889,1617
373,4116,256,375,1618
337,3848,2048,330,1619
172,1221,2048,901,1620
572,569,2048,281,1621
69,1287,512,1365,1622
836,1544,2048,1016,1623
832,1881,2048,98,1624
306,4058,2048,587,1625
544,2469,1024,867,1626
530,1850,4096,1973,1627
414,1460,4096,699,1628
761,2002,512,714,1629
284,2400,4096,1250,1630
187,818,256,1680,1631
794,816,256,1169,1632
948,1505,2048,1905,1633
677,596,1024,1738,1634
757,4367,2048,1888,1635
310,3014,256,1392,1636
85,3852,512,192,1637
613,1806,512,1264,1638
628,2630,4096,920,1639
987,1075,512,151,1640
973,3958,2048,1761,1641
136,708,512,750,1642
813,1050,2048,86,1643
812,733,4096,765,1644
296,4937,4096,1022,1645
984,1024,4096,1518,1646
982,1517,512,915,1647
693,630,2048,1435,1648
357,3873,4096,89,1649
426,4799,512,385,1650
52,511,1024,1786,1651
124,541,1024,549,1652
295,3820,1024,1405,1653
306,4997,256,1859,1654
271,730,1024,906,1655
509,3598,2048,1612,1656
93,3108,256,1499,1657
376,2325,256,1358,1658
511,915,256,1418,1659
140,4422,256,143,1660
384,2620,512,776,1661
337,1238,2048,1746,1662
965,1100,1024,1720,1663
410,4427,512,897,1664
688,4006,4096,381,1665
348,3902,4096,978,1666
49,1125,4096,702,1667
640,2965,256,1716,1668
686,2345,256,1277,1669
747,3638,256,1765,1670
79,2725,1024,828,1671
174,4553,4096,1637,1672
617,4503,512,511,1673
939,1916,1024,1018,1674
960,1268,4096,1456,1675
298,4016,512,1996,1676
617,3307,4096,925,1677
510,3016,1024,1809,1678
908,2339,4096,562,1679
935,4676,512,202,1680
562,2934,1024,835,1681
134,2222,512,570,1682
742,3965,4096,553,1683
76,2509,512,119,1684
813,1902,1024,1235,1685
187,4419,2048,323,1686
87,3712,1024,1036,1687
773,3959,2048,99,1688
930,4072,256,1427,1689
110,3525,4096,1373,1690
809,3076,512,1483,1691
946,2841,512,80,1692
859,2363,256,876,1693
82,3774,256,273,1694
90,967,1024,841,1695
492,1783,4096,853,1696
727,656,1024,1230,1697
77,1988,512,1179,1698
130,2400,256,656,1699
642,2849,512,195,1700
594,2656,1024,1724,1701
274,4109,1024,826,1702
3,1593,2048,294,1703
48,3250,512,1501,1704
468,1566,512,709,1705
311,4611,2048,1835,1706
978,4136,512,1230,1707
656,4860,2048,1612,1708
868,4129,4096,1662,1709
530,4596,1024,693,1710
420,731,4096,1166,1711
85,3777,2048,349,1712
122,3909,4096,1805,1713
101,4256,2048,1401,1714
787,2963,2048,500,1715
139,2008,512,1424,1716
140,1509,4096,1995,1717
623,3775,512,657,1718
632,1814,4096,1002,1719
560,1731,2048,1384,1720
671,3111,256,70,1721
971,2122,512,1121,1722
227,3979,256,1260,1723
371,4978,1024,1215,1724
327,2483,1024,577,1725
431,3775,4096,441,1726
875,2986,1024,1475,1727
173,4060,512,1093,1728
181,2331,256,185,1729
130,1605,1024,1958,1730
656,3253,1024,1116,1731
772,2194,256,1129,1732
721,3278,1024,52,1733
542,4779,256,695,1734
760,4629,512,1133,1735
461,2051,1024,1222,1736
126,2578,512,1962,1737
590,3781,4096,852,1738
10,3208,1024,561,1739
656,1036,512,832,1740
914,1163,2048,307,1741
926,657,512,1171,1742
894,1695,4096,1246,1743
807,2068,256,1666,1744
163,3320,512,272,1745
273,3479,1024,618,1746
523,1096,1024,705,1747
390,3205,1024,166,1748
38,1385,2048,1748,1749
325,2839,4096,546,1750
561,1277,1024,1144,1751
641,3889,2048,1393,1752
719,588,1024,1921,1753
125,1706,512,1383,1754
999,4278,4096,591,1755
811,1196,1024,275,1756
878,1699,256,377,1757
844,4700,1024,592,1758
848,1959,2048,950,1759
987,2638,2048,228,1760
349,3681,2048,899,1761
731,2639,512,1967,1762
793,4346,2048,743,1763
855,3426,4096,1193,1764
812,1394,2048,304,1765
718,1736,2048,711,1766
416,2532,256,155,1767
712,884,4096,1609,1768
802,4392,512,55,1769
105,1174,512,54,1770
292,1018,256,1530,1771
448,2335,256,767,1772
197,1451,256,1883,1773
335,614,1024,554,1774
233,2734,512,498,1775
675,992,2048,1620,1776
530,501,512,866,1777
915,4153,1024,590,1778
890,4134,512,486,1779
192,2943,256,534,1780
417,3363,4096,1889,1781
259,906,512,59,1782
689,3257,512,1469,1783
522,1688,4096,267,1784
573,2965,512,1012,1785
565,4888,2048,1874,1786
142,4639,512,1685,1787
646,2909,4096,692,1788
78,2930,512,1440,1789
575,3913,4096,1896,1790
354,1736,256,1120,1791
726,4806,4096,1563,1792
37,1612,2048,663,1793
361,855,2048,1940,1794
597,904,2048,671,1795
723,3863,4096,942,1796
62,3993,256,92,1797
325,3616,256,1389,1798
106,2273,2048,1321,1799
457,1360,256,1859,1800
106,986,1024,1768,1801
299,4560,1024,438,1802
919,4083,512,1207,1803
32,2109,4096,1254,1804
971,2408,512,998,1805
907,4213,256,1776,1806
814,4791,4096,856,1807
361,4491,4096,1748,1808
294,3334,512,616,1809
713,3556,1024,1230,1810
903,1522,4096,847,1811
3,3558,1024,905,1812
765,1616,256,1868,1813
357,3240,1024,1803,1814
943,3114,2048,1414,1815
846,1260,256,200,1816
19,2039,256,621,1817
24,2840,4096,493,1818
388,3543,2048,130,1819
412,3564,512,253,1820
298,1822,512,384,1821
671,4216,2048,547,1822
279,4496,512,596,1823
100,3133,4096,788,1824
418,3225,512,598,1825
833,4845,2048,1991,1826
80,4105,256,1430,1827
589,4354,512,1098,1828
925,3730,4096,574,1829
191,2655,512,341,1830
19,1386,512,1988,1831
573,2226,2048,372,1832
95,1615,1024,1335,1833
811,2361,256,278,1834
726,2802,4096,1173,1835
765,3503,2048,466,1836
19,2850,4096,1521,1837
562,2179,4096,364,1838
609,3444,1024,1499,1839
140,4946,4096,504,1840
131,3517,1024,1137,1841
841,4148,256,1113,1842
116,4848,256,1899,1843
166,2972,1024,1818,1844
410,830,256,401,1845
934,593,256,1066,1846
597,2968,256,1448,1847
375,2680,2048,1052,1848
604,3350,256,1683,1849
134,3773,1024,352,1850
897,640,512,430,1851
856,1060,256,1680,1852
406,3422,512,895,1853
662,725,1024,1490,1854
510,2586,4096,1014,1855
406,2577,256,1383,1856
745,3689,1024,145,1857
944,4581,4096,314,1858
9,3210,2048,1040,1859
31,1789,1024,557,1860
347,4280,512,1172,1861
637,4961,1024,1115,1862
980,3701,4096,368,1863
625,2272,512,964,1864
116,1630,1024,1443,1865
60,3275,256,1196,1866
107,1168,4096,104,1867
166,1553,256,220,1868
157,983,2048,1535,1869
491,3177,2048,249,1870
183,2751,2048,1471,1871
675,4371,2048,1713,1872
195,3182,256,1646,1873
493,4174,1024,798,1874
286,4422,4096,632,1875
697,3843,4096,1649,1876
466,3478,512,675,1877
701,3623,512,1697,1878
629,2051,1024,310,1879
415,4020,512,1595,1880
861,973,512,488,1881
207,4761,2048,308,1882
186,1074,1024,237,1883
239,4664,256,1383,1884
756,2934,512,378,1885
724,2777,1024,528,1886
489,1501,1024,1684,1887
521,1255,256,549,1888
53,1561,1024,1083,1889
238,3131,2048,867,1890
465,753,2048,1859,1891
610,1111,2048,988,1892
51,4275,1024,1476,1893
602,4350,1024,836,1894
458,3536,1024,736,1895
904,1126,512,558,1896
414,4015,1024,1544,1897
488,4157,2048,1074,1898
641,2313,4096,1764,1899
204,4148,1024,1251,1900
986,1731,256,899,1901
845,4488,512,714,1902
900,3165,256,520,1903
610,4481,1024,1354,1904
121,1880,4096,1724,1905
927,2916,256,63,1906
828,2078,4096,1034,1907
23,3955,256,443,1908
648,2359,512,1066,1909
982,1065,256,1490,1910
347,1478,1024,1568,1911
919,4491,1024,172,1912
354,2276,2048,1981,1913
877,3381,2048,165,1914
418,2965,4096,1666,1915
520,1154,4096,1810,1916
815,3207,4096,424,1917
571,2699,2048,1364,1918
627,4163,512,1104,1919
588,2647,1024,1343,1920
835,2183,4096,461,1921
454,2193,256,968,1922
69,4909,256,244,1923
569,3911,256,199,1924
107,3319,1024,1299,1925
43,2275,1024,1499,1926
620,4145,1024,163,1927
832,1125,4096,1540,1928
459,1490,4096,839,1929
983,4920,4096,1760,1930
160,1961,256,154,1931
676,3539,256,636,1932
212,2431,4096,1184,1933
650,576,1024,913,1934
798,4049,256,1428,1935
879,1252,512,418,1936
465,990,512,465,1937
41,2346,512,239,1938
655,4732,2048,68,1939
820,4136,1024,452,1940
769,1808,512,1515,1941
580,1772,1024,593,1942
742,2766,1024,1153,1943
695,1650,512,58,1944
15,4289,256,929,1945
453,4582,512,886,1946
591,2575,4096,895,1947
640,1907,1024,1456,1948
230,4283,256,327,1949
104,1153,2048,1013,1950
565,3448,512,1293,1951
642,2668,512,1727,1952
433,1141,1024,403,1953
588,1731,2048,83,1954
359,1939,1024,1859,1955
470,3875,2048,1619,1956
65,4641,512,1017,1957
328,3294,4096,1543,1958
20,2831,512,1326,1959
190,839,256,516,1960
646,4131,256,966,1961
481,2603,4096,1698,1962
299,4298,2048,143,1963
992,3968,1024,394,1964
382,1446,2048,743,1965
949,903,1024,1191,1966
397,2025,4096,1586,1967
480,2658,256,1829,1968
355,4203,2048,137,1969
34,4403,4096,1336,1970
649,3607,2048,1124,1971
657,3599,256,1235,1972
17,3772,256,938,1973
967,3674,256,1138,1974
363,3573,512,687,1975
363,1717,512,972,1976
917,4983,1024,917,1977
995,3367,1024,1029,1978
574,669,4096,1863,1979
38,2732,512,986,1980
706,4463,1024,1959,1981
631,2111,256,1292,1982
808,3312,512,820,1983
707,1493,512,1106,1984
174,1728,256,726,1985
767,2014,1024,474,1986
494,4730,256,1693,1987
459,3467,256,1179,1988
673,3465,1024,208,1989
219,2189,1024,1523,1990
979,3347,1024,1213,1991
826,1255,4096,1947,1992
740,4103,256,217,1993
741,3771,2048,1136,1994
591,2407,1024,1718,1995
704,729,4096,1490,1996
143,1788,4096,1931,1997
801,4715,2048,1708,1998
563,1771,4096,869,1999
682,4961,256,1481,2000
383,2953,2048,211,2001
186,3855,1024,192,2002
263,2303,1024,299,2003
457,978,2048,1996,2004
887,780,512,850,2005
232,4759,4096,1787,2006
953,1348,1024,114,2007
691,635,4096,428,2008
905,2076,512,1783,2009
85,747,256,921,2010
650,783,4096,645,2011
875,3343,1024,875,2012
866,2918,1024,828,2013
770,3636,1024,213,2014
250,1039,4096,1540,2015
